show_id,imdb_title_id,title,genre,duration_imdb,director,actors,release_year,rating,description_net,description_imdb,country_imdb,language,date_added,avg_vote,votes
70209245,tt1823059,A Perfect Ending,"Drama, Romance",110,Nicole Conn,"Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Mordechai Jackson, Gloria Gifford, Marc Crumpton, Lauryn Nicole Hamilton, Cathy DeBuono, Lee Anne Matusek",2012,TV-MA,"After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl.","Rebecca has a very unusual secret, one that not even her best friends know about. The last person on earth she expects to reveal it to is a high priced escort named Paris.",USA,English,2019-01-01,5.7,3548
70045863,tt0445922,Across the Universe,"Drama, Fantasy, History",133,Julie Taymor,"Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs, Martin Luther, T.V. Carpio, Spencer Liff, Lisa Dwyer Hogg, Nicholas Lumley, Michael Ryan, Angela Mounsey, Erin Elliott, Robert Clohessy, Christopher Tierney, Curtis Holbrook",2007,PG-13,"An American girl and a British lad fall in love amid the social and political upheaval of the 1960s, in this musical featuring songs by the Beatles.",The music of,"USA, UK",English,2019-01-01,7.3,102714
70045866,tt0449467,Babel,Drama,143,Alejandro G. Iñárritu,"Brad Pitt, Cate Blanchett, Mohamed Akhzam, Peter Wight, Harriet Walter, Trevor Martin, Matyelok Gibbs, Georges Bousquet, Claudine Acs, André Oumansky, Michael Maloney, Dermot Crowley, Wendy Nottingham, Henry Maratray, Linda Broughton",2006,R,"When an American couple vacationing in Morocco falls victim to a random act of violence, a series of events unfolds across four countries.","Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.","France, USA, Mexico","English, Arabic, Spanish, Japanese, Berber languages, French, Russian, Japanese Sign Language",2019-01-01,7.4,276905
60022056,tt0265086,Black Hawk Down,"Drama, History, War",144,Ridley Scott,"Josh Hartnett, Ewan McGregor, Tom Sizemore, Eric Bana, William Fichtner, Ewen Bremner, Sam Shepard, Gabriel Casseus, Kim Coates, Hugh Dancy, Ron Eldard, Ioan Gruffudd, Tom Guiry, Charlie Hofheimer, Danny Hoch",2001,R,"When U.S. forces attempt to capture two underlings of a Somali warlord, their helicopters are shot down and the Americans suffer heavy casualties.",160 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.,"USA, UK","English, Somali, Arabic",2019-01-01,7.7,345881
80016588,tt1823672,Chappie,"Action, Crime, Drama",120,Neill Blomkamp,"Sharlto Copley, Dev Patel, Ninja, Yo-Landi Visser, Jose Pablo Cantillo, Hugh Jackman, Sigourney Weaver, Brandon Auret, Johnny Selema, Anderson Cooper, Maurice Carpede, Jason Cope, Kevin Otto, Chris Shields, Bill Marchant",2015,R,"In a futuristic society where a robot police force keeps crime at bay, a lone droid gains the power of artificial intelligence.","In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.","South Africa, USA",English,2019-01-01,6.8,217665
70011207,tt0388419,Christmas with the Kranks,"Comedy, Family",99,Joe Roth,"Tim Allen, Jamie Lee Curtis, Dan Aykroyd, M. Emmet Walsh, Elizabeth Franz, Erik Per Sullivan, Cheech Marin, Jake Busey, Austin Pendleton, Tom Poston, Julie Gonzalo, René Lavan, Caroline Rhea, Felicity Huffman, Patrick Breen",2004,PG,When Luther Krank and his wife opt to skip Christmas – no tree and no rooftop Frosty – can they handle the fallout from their family and neighbors?,"With their daughter away, the Kranks decide to skip Christmas altogether until she decides to come home, causing an uproar when they have to celebrate the holiday at the last minute.",USA,"English, Spanish",2019-01-01,5.3,37723
60027689,tt0317303,Daddy Day Care,"Comedy, Family",92,Steve Carr,"Eddie Murphy, Jeff Garlin, Steve Zahn, Regina King, Kevin Nealon, Jonathan Katz, Siobhan Fallon Hogan, Lisa Edelstein, Lacey Chabert, Laura Kightlinger, Leila Arcieri, Anjelica Huston, Khamani Griffin, Max Burkholder, Arthur Young",2003,PG,"When a conscientious father loses his lucrative dot-com job and faces economic ruin, he joins two friends in opening a business called Daddy Day Care.",Two men get laid off and have to become stay-at-home dads when they can't find jobs. This inspires them to open their own day-care center.,USA,"English, Klingon, German",2019-01-01,5.5,60065
80108616,tt2582782,Hell or High Water,"Action, Crime, Drama",102,David Mackenzie,"Dale Dickey, Ben Foster, Chris Pine, William Sterchi, Buck Taylor, Kristin K. Berg, Jeff Bridges, Gil Birmingham, Keith Meriweather, Jackamoe Buzzell, Katy Mixon, Amber Midthunder, Joe Berryman, Taylor Sheridan, Howard Ferguson Jr.",2016,R,"In a desperate bid to save their family ranch, two brothers stage a series of clever bank robberies with a pair of Texas Rangers in hot pursuit.",A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,USA,English,2019-01-01,7.6,183139
70084799,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,"Action, Adventure",122,Steven Spielberg,"Harrison Ford, Cate Blanchett, Karen Allen, Shia LaBeouf, Ray Winstone, John Hurt, Jim Broadbent, Igor Jijikine, Dimitri Diatchenko, Ilia Volok, Emmanuel Todorov, Pasha D. Lychnikoff, Andrew Divoff, Venya Manzyuk, Alan Dale",2008,PG-13,"Indiana Jones is drawn into a Russian plot to unearth the Crystal Skulls of Akator, Amazonian artifacts with supernatural powers.","In 1957, archaeologist and adventurer Dr. Henry ""Indiana"" Jones, Jr. is called back into action and becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",USA,"English, German, Russian",2019-01-01,6.1,401026
60010487,tt0097576,Indiana Jones and the Last Crusade,"Action, Adventure",127,Steven Spielberg,"Harrison Ford, Sean Connery, Denholm Elliott, Alison Doody, John Rhys-Davies, Julian Glover, River Phoenix, Michael Byrne, Kevork Malikyan, Robert Eddison, Richard Young, Alexei Sayle, Alex Hyde-White, Paul Maxwell, Isla Blair",1989,PG-13,"Accompanied by his father, Indiana Jones sets off on his third adventure to explore the cradle of civilization on a perilous hunt for the Holy Grail.","In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Professor Henry ""Indiana"" Jones, Jr. finds himself up against",USA,"English, German, Greek, Arabic",2019-01-01,8.2,648838
60010488,tt0087469,Indiana Jones and the Temple of Doom,"Action, Adventure",118,Steven Spielberg,"Harrison Ford, Kate Capshaw, Ke Huy Quan, Amrish Puri, Roshan Seth, Philip Stone, Roy Chiao, David Yip, Ric Young, Chua Kah Joo, Rex Ngui, Philip Tan, Dan Aykroyd, Akio Mitamura, Michael Yama",1984,PG,"Indiana Jones, his young sidekick and a spoiled songbird get more than they bargained for when they go to India in search of a missing magical stone.","In 1935, Indiana Jones arrives in India, still part of the British Empire, and is asked to find a mystical stone. He then stumbles upon a secret cult committing enslavement and human sacrifices in the catacombs of an ancient palace.",USA,"English, Sinhalese, Hindi",2019-01-01,7.6,416203
60004476,tt0261392,Jay and Silent Bob Strike Back,Comedy,104,Kevin Smith,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson, Brian O'Halloran, Shannon Elizabeth, Eliza Dushku, Ali Larter, Jennifer Schwalbach Smith, Will Ferrell, Jason Lee, Judd Nelson, George Carlin, Carrie Fisher, Seann William Scott",2001,R,"Jay and Silent Bob's comic book alter egos have been sold to Hollywood without permission, so they head to Tinseltown to sabotage the production.","The comic ""Bluntman and Chronic"" is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation, they set out to wreck the movie.",USA,English,2019-01-01,6.8,143384
70299748,tt1742044,Jersey Boys,"Biography, Drama, Music",134,Clint Eastwood,"Vincent Piazza, John Lloyd Young, Steve Schirripa, Christopher Walken, Kathrine Narducci, Lou Volpe, Johnny Cannizzaro, Michael Patrick McGill, Jacqueline Mazarella, Michael Lomenda, Lacey Hannan, Scott Vance, Steve Rankin, Ivar Brogger, Scott Michael Vance",2014,R,"Adapted from the hit Broadway musical, this nostalgic look at the Four Seasons and their bumpy offstage lives stretches across four decades.",The story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons.,USA,"English, Italian, French",2019-01-01,6.8,30975
80245709,tt0835802,Krystal,"Comedy, Drama",90,William H. Macy,"Rosario Dawson, Nick Robinson, T.I., Grant Gustin, Felicity Huffman, William H. Macy, Jacob Latimore, Rick Fox, William Fichtner, Kathy Bates, Lazell Brown, Thomas Downing, Anna Elizabeth, Stephen Elliott, George Faughnan",2017,R,A kid with a heart condition falls for an ex-stripper with a lot of baggage and joins her Alcoholics Anonymous group to catch her attention.,A young man living a sheltered life develops a crush on an ex-stripper and joins her Alcoholics Anonymous group just so he can be in the same room with her.,USA,English,2019-01-01,5.4,1016
70117299,tt1294688,Last Night,"Drama, Romance",93,Massy Tadjedin,"Keira Knightley, Sam Worthington, Guillaume Canet, Eva Mendes, Daniel Eric Gold, Scott Adsit, Griffin Dunne, Stephanie Romanov, Anson Mount, Stephen Mailer, John Treacy Egan, Justine Cotsonas, Karen Pittman, Jon Norman Schneider, Chriselle Almeida",2010,R,"During an evening apart, married couple Joanna and Michael encounter tempting opportunities to cheat on each other with sexy acquaintances.","The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted. While he's resisting temptation, his wife encounters her past love.","USA, France",English,2019-01-01,6.6,45233
16944044,tt0120735,"Lock, Stock and Two Smoking Barrels","Comedy, Crime",107,Guy Ritchie,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham, Steven Mackintosh, Nicholas Rowe, Nick Marcq, Charles Forbes, Vinnie Jones, Lenny McLean, Peter McNicholl, P.H. Moriarty, Frank Harper, Steve Sweeney, Huggy Leaver",1998,R,"Hoping to make a bundle in a high-stakes poker game, four shiftless lads from London's East End instead find themselves swimming in debt.","A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.",UK,English,2019-01-01,8.2,502631
60031284,tt0304415,Mona Lisa Smile,Drama,117,Mike Newell,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal, Ginnifer Goodwin, Dominic West, Juliet Stevenson, Marcia Gay Harden, John Slattery, Marian Seldes, Donna Mitchell, Terence Rigby, Jennie Eisenhower, Leslie Lyles, Laura Allen",2003,PG-13,"In 1953, the women of Wellesley College are measured by how well they marry – until the arrival of a professor who threatens to upend the status quo.",A free-thinking art professor teaches conservative 1950s Wellesley girls to question their traditional social roles.,USA,"English, Italian",2019-01-01,6.5,73654
70256512,tt2229301,Moshe Kasher: Live in Oakland,Comedy,61,Jay Chapman,Moshe Kasher,2012,TV-MA,Comic Moshe Kasher returns to his home turf of Oakland for this stand-up special that has him sharing uproarious stories about the people he's met.,"Oakland-bred comic and best-selling author Moshe Kasher comes back to the Bay Area in this standup special. Back on his home turf, Kasher finds comedy in these uproarious stories about the people he's met -and how they see him",USA,Not Available,2019-01-01,6.8,279
70058019,tt0457433,Perfect Stranger,"Crime, Drama, Horror",109,James Foley,"Halle Berry, Bruce Willis, Giovanni Ribisi, Richard Portnow, Gary Dourdan, Florencia Lozano, Nicki Aycox, Kathleen Chalfant, Gordon MacDonald, Daniella Van Graas, Paula Miranda, Patti D'Arbanville, Clea Lewis, Amara Zaragoza, Gerry Becker",2007,R,Ro risks her life to discover the identity of a stranger lurking on the Internet who might hold the answers to her friend's murder.,"A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",USA,English,2019-01-01,5.7,43019
880640,tt0110912,Pulp Fiction,"Crime, Drama",154,Quentin Tarantino,"Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta, Samuel L. Jackson, Phil LaMarr, Frank Whaley, Burr Steers, Bruce Willis, Ving Rhames, Paul Calderon, Bronagh Gallagher, Rosanna Arquette, Eric Stoltz, Uma Thurman",1994,R,"This stylized crime caper weaves together stories featuring a burger-loving hit man, his philosophical partner and a washed-up boxer.","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",USA,"English, Spanish, French",2019-01-01,8.9,1695085
81052277,tt4328934,Taramani,"Drama, Romance",150,Ram,"Anjali, Dongli Jumbo, Andrea Jeremiah, VenkateshBalaji, Vasanth Ravi, Vaidhi, Adrian Knight Jesly, Azhagam Perumal, Lizzie Antony, Nivas Adithan, Abhishek D. Shah",2017,TV-14,"A traditional man and an independent woman share a connection, but they must learn to navigate their vastly different experiences and expectations.","An orthodox youngster and a free-spirited lady fall in love, only to understand that they are different in all aspects of life. How do they realise their complex requirements and mistakes?",India,Tamil,2019-01-01,7.5,1164
60026139,tt0314353,Tears of the Sun,"Action, Drama, Thriller",121,Antoine Fuqua,"Bruce Willis, Monica Bellucci, Cole Hauser, Eamonn Walker, Johnny Messner, Nick Chinlund, Charles Ingram, Paul Francis, Chad Smith, Tom Skerritt, Malick Bowens, Awaovieyi Agie, Akosua Busia, Hadar Busia-Singleton, Ida Onyango",2003,R,"A Navy SEAL is sent to a war-torn African jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.",A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,USA,English,2019-01-01,6.6,108383
408911,tt0109506,The Crow,"Action, Drama, Fantasy",102,Alex Proyas,"Brandon Lee, Rochelle Davis, Ernie Hudson, Michael Wincott, Bai Ling, Sofia Shinas, Anna Levine, David Patrick Kelly, Angel David, Laurence Mason, Michael Massee, Tony Todd, Jon Polito, Bill Raymond, Marco Rodríguez",1994,R,"One year after Eric Draven and his fiancée are murdered, Draven – watched over by a hypnotic crow – returns from the grave to exact revenge.",A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,USA,English,2019-01-01,7.6,158213
80195885,tt5160154,The Pass,"Drama, Romance",88,Ben A. Williams,"Russell Tovey, Arinzé Kene, Lisa McGrillis, Nico Mirallegro, Rory J. Saper, Danielle Meehan, Jonathan Fitzmaurice, Jonathan Gaida",2016,NR,The lives and careers of two professional soccer players are profoundly impacted by a single moment of intimacy that took place between them.,A romantic interaction between two young footballers profoundly affects one of them throughout the rest of his life and career.,UK,English,2019-01-01,6.5,2990
